tconst	averageRating	numVotes
tt0023701	6.0	589
tt0023702	7.2	54
tt0023703	5.9	104
tt0023704	6.9	74
tt0023706	5.4	242
tt0023707	6.6	36
tt0023709	5.5	51
tt0023711	4.9	33
tt0023712	5.5	20
tt0023715	5.3	23
tt0023716	6.1	497
tt0023717	5.3	127
tt0023718	5.3	164
tt0023719	6.4	261
tt0023720	6.2	247
tt0023721	6.9	78
tt0023722	7.0	75
tt0023723	5.6	119
tt0023729	6.6	249
tt0023730	5.4	231
tt0023731	6.8	2923
tt0023732	2.9	17
tt0023734	5.9	11
tt0023736	6.4	100
tt0023737	6.3	461
tt0023740	5.7	150
tt0023741	6.4	93
tt0023742	6.1	416
tt0023744	6.6	288
tt0023745	4.4	10
tt0023746	6.9	22
tt0023747	6.5	125
tt0023748	6.8	65
tt0023749	5.8	148
tt0023753	6.3	2536
tt0023754	5.6	50
tt0023756	4.6	11
tt0023757	8.2	6
tt0023758	5.8	203
tt0023759	6.2	649
tt0023760	7.1	105
tt0023761	6.4	341
tt0023762	6.0	91
tt0023764	5.6	57
tt0023765	4.2	14
tt0023766	6.4	19
tt0023768	5.4	25
tt0023769	6.2	265
tt0023770	6.9	177
tt0023771	5.0	101
tt0023772	5.5	73
tt0023773	6.0	18
tt0023775	7.5	7815
tt0023776	5.8	95
tt0023778	5.9	637
tt0023779	6.7	835
tt0023780	6.9	168
tt0023782	5.9	35
tt0023783	5.6	120
tt0023784	6.4	118
tt0023785	6.7	436
tt0023786	6.4	971
tt0023787	6.9	121
tt0023788	7.4	153
tt0023789	5.8	395
tt0023790	6.1	498
tt0023791	5.1	99
tt0023793	6.0	326
tt0023794	6.5	957
tt0023795	8.2	10
tt0023797	6.3	274
tt0023798	6.5	190
tt0023799	6.6	410
tt0023800	6.5	362
tt0023801	6.6	318
tt0023802	6.8	215
tt0023803	7.1	263
tt0023806	5.4	31
tt0023807	6.0	65
tt0023808	4.8	198
tt0023810	6.2	12
tt0023811	7.0	36
tt0023812	6.3	320
tt0023813	6.6	77
tt0023814	6.9	4201
tt0023815	6.1	14
tt0023816	6.1	271
tt0023817	6.6	771
tt0023818	6.7	403
tt0023819	7.0	458
tt0023820	6.8	75
tt0023821	7.2	51
tt0023824	3.9	35
tt0023825	7.1	3058
tt0023827	5.0	19
tt0023828	7.2	431
tt0023829	4.8	106
tt0023830	5.2	223
tt0023831	5.4	118
tt0023832	5.0	98
tt0023833	5.4	107
tt0023834	5.3	103
tt0023835	5.6	151
tt0023836	6.1	266
tt0023838	6.8	594
tt0023839	6.3	46
tt0023840	6.2	127
tt0023841	7.2	79
tt0023842	6.2	349
tt0023843	6.5	99
tt0023844	5.9	29
tt0023845	5.6	76
tt0023846	6.0	218
tt0023847	6.5	234
tt0023848	5.8	335
tt0023849	5.7	101
tt0023851	5.0	211
tt0023852	4.6	222
tt0023853	4.6	106
tt0023854	7.0	1103
tt0023855	6.9	154
tt0023856	6.5	1358
tt0023857	6.5	227
tt0023858	7.7	2925
tt0023859	5.8	118
tt0023860	6.7	287
tt0023865	5.2	7
tt0023866	6.3	38
tt0023870	4.9	60
tt0023871	7.7	1507
tt0023872	6.5	435
tt0023873	6.1	97
tt0023874	7.2	13
tt0023876	5.8	5732
tt0023878	6.3	454
tt0023880	6.0	665
tt0023881	7.0	422
tt0023882	6.5	38
tt0023883	5.9	70
tt0023885	5.2	100
tt0023886	4.7	85
tt0023887	6.4	267
tt0023888	7.3	74
tt0023889	5.6	199
tt0023890	7.2	42
tt0023891	6.3	1604
tt0023893	6.0	328
tt0023894	3.9	24
tt0023896	6.0	181
tt0023897	6.0	177
tt0023898	4.9	19
tt0023899	5.9	516
tt0023900	5.9	231
tt0023902	7.6	595
tt0023904	5.9	69
tt0023906	7.0	100
tt0023908	6.3	35
tt0023909	5.6	173
tt0023911	7.6	1469
tt0023912	6.4	88
tt0023913	7.1	33
tt0023914	4.8	30
tt0023918	6.5	175
tt0023919	6.6	91
tt0023920	7.2	9
tt0023921	5.8	97
tt0023923	5.5	128
tt0023925	5.7	55
tt0023926	6.7	2618
tt0023927	5.1	18
tt0023928	7.8	10
tt0023929	6.6	79
tt0023930	5.5	44
tt0023932	6.5	269
tt0023933	6.8	94
tt0023934	5.5	79
tt0023935	6.0	1366
tt0023937	7.2	1416
tt0023938	6.4	668
tt0023939	6.6	312
tt0023940	7.4	7505
tt0023941	7.0	56
tt0023942	6.9	91
tt0023943	7.1	2056
tt0023944	5.0	14
tt0023945	6.0	169
tt0023946	6.2	17
tt0023947	7.4	55
tt0023948	7.5	8833
tt0023949	6.3	335
tt0023950	7.4	1969
tt0023951	6.8	84
tt0023952	5.7	256
tt0023954	4.8	32
tt0023955	6.4	720
tt0023956	6.5	390
tt0023957	5.8	149
tt0023959	5.0	16
tt0023960	6.8	1276
tt0023962	4.7	17
tt0023963	7.5	76
tt0023965	6.5	13
tt0023966	6.5	33
tt0023967	5.3	76
tt0023969	7.8	62142
tt0023970	5.3	102
tt0023971	6.4	69
tt0023973	7.1	1323
tt0023974	7.6	11
tt0023975	7.1	54
tt0023978	5.5	27
tt0023979	6.1	51
tt0023980	5.7	54
tt0023981	6.9	13
tt0023982	6.1	588
tt0023983	5.9	18
tt0023984	5.9	189
tt0023985	6.4	1212
tt0023986	7.2	1581
tt0023989	6.9	21
tt0023990	6.9	576
tt0023991	5.5	115
tt0023992	6.6	766
tt0023993	6.4	1643
tt0023996	6.1	186
tt0023997	5.3	15
tt0023998	6.3	92
tt0023999	6.6	21
tt0024000	6.8	82
tt0024001	5.7	83
tt0024002	6.9	20
tt0024005	6.3	849
tt0024006	6.6	674
tt0024008	6.7	1864
tt0024010	6.1	65
tt0024011	6.3	24
tt0024012	6.4	76
tt0024013	5.3	40
tt0024014	6.6	13
tt0024015	5.8	46
tt0024016	7.6	222
tt0024017	6.4	12
tt0024018	5.6	149
tt0024019	4.1	62
tt0024021	5.3	37
tt0024022	5.5	18
tt0024024	5.7	151
tt0024025	6.6	3920
tt0024026	6.7	91
tt0024027	5.8	64
tt0024028	7.5	5961
tt0024029	6.1	110
tt0024031	6.5	87
tt0024032	7.9	215
tt0024034	7.3	12788
tt0024035	4.5	18
tt0024037	6.6	391
tt0024038	3.0	21
tt0024040	6.3	355
tt0024041	6.1	110
tt0024042	4.9	22
tt0024044	6.4	1374
tt0024045	6.0	35
tt0024046	6.8	152
tt0024047	6.1	63
tt0024048	6.0	279
tt0024049	7.0	441
tt0024050	5.5	75
tt0024051	5.7	45
tt0024052	5.8	43
tt0024053	6.3	51
tt0024054	6.2	486
tt0024055	5.8	3159
tt0024056	6.3	51
tt0024057	6.8	447
tt0024058	4.9	20
tt0024059	5.6	81
tt0024060	8.0	16
tt0024062	6.7	493
tt0024063	6.3	80
tt0024064	6.0	11
tt0024065	6.1	93
tt0024067	6.1	1898
tt0024069	7.7	8958
tt0024071	6.9	53
tt0024072	4.8	162
tt0024073	6.9	225
tt0024074	5.9	30
tt0024075	6.3	643
tt0024076	5.4	85
tt0024077	6.4	57
tt0024078	5.7	356
tt0024079	6.4	33
tt0024081	6.3	8
tt0024082	5.9	27
tt0024083	6.9	851
tt0024085	6.3	32
tt0024086	6.3	135
tt0024087	5.8	1465
tt0024088	6.3	35
tt0024089	5.7	48
tt0024090	6.6	878
tt0024091	6.4	9
tt0024092	6.3	523
tt0024093	5.6	11
tt0024097	6.1	181
tt0024099	6.0	64
tt0024100	6.6	553
tt0024102	6.3	114
tt0024103	6.4	86
tt0024104	6.3	238
tt0024105	5.3	23
tt0024107	5.8	23
tt0024108	5.6	97
tt0024109	5.7	89
tt0024110	5.5	21
tt0024113	4.1	25
tt0024114	4.7	16
tt0024115	7.4	2469
tt0024116	4.3	33
tt0024119	5.3	113
tt0024120	7.0	975
tt0024121	6.0	90
tt0024122	6.4	388
tt0024124	5.5	751
tt0024125	6.6	83
tt0024126	5.8	26
tt0024127	5.5	1804
tt0024130	6.9	1740
tt0024131	5.8	8
tt0024132	6.2	19
tt0024133	6.9	35
tt0024136	7.0	42
tt0024137	5.3	101
tt0024138	5.3	45
tt0024139	6.6	305
tt0024141	5.8	118
tt0024142	6.6	19
tt0024144	6.5	723
tt0024148	4.8	36
tt0024149	7.1	24
tt0024150	7.3	115
tt0024151	6.2	738
tt0024152	7.0	331
tt0024154	7.0	236
tt0024155	5.6	256
tt0024156	5.3	18
tt0024157	6.3	216
tt0024158	6.2	35
tt0024159	5.4	56
tt0024160	6.0	432
tt0024161	6.6	216
tt0024162	6.9	350
tt0024163	5.4	50
tt0024166	6.9	3869
tt0024167	5.5	392
tt0024169	6.6	114
tt0024170	6.0	294
tt0024174	5.7	22
tt0024176	4.7	356
tt0024179	6.2	166
tt0024180	6.7	14
tt0024181	6.4	16
tt0024183	6.9	1445
tt0024184	7.6	39084
tt0024185	5.0	25
tt0024187	6.5	354
tt0024188	7.4	10639
tt0024189	5.5	83
tt0024190	6.0	74
tt0024191	6.7	117
tt0024192	4.2	67
tt0024193	6.8	161
tt0024194	5.5	58
tt0024195	5.3	77
tt0024196	7.1	102
tt0024199	5.0	223
tt0024203	6.8	86
tt0024204	4.4	73
tt0024205	6.6	67
tt0024207	4.6	19
tt0024209	5.3	52
tt0024210	6.9	3895
tt0024211	6.5	650
tt0024212	6.5	42
tt0024213	7.8	427
tt0024214	7.1	629
tt0024215	3.8	14
tt0024216	7.9	89467
tt0024217	6.7	84
tt0024218	6.2	32
tt0024219	6.2	219
tt0024221	6.8	232
tt0024222	6.5	670
tt0024223	5.4	15
tt0024224	4.9	111
tt0024226	7.0	20
tt0024227	4.8	10
tt0024228	6.0	50
tt0024231	6.7	43
tt0024232	6.9	203
tt0024233	5.6	53
tt0024235	6.3	28
tt0024236	6.2	248
tt0024237	6.6	32
tt0024238	6.6	1773
tt0024239	7.0	1853
tt0024240	7.4	4519
tt0024241	6.3	62
tt0024243	6.0	52
tt0024245	5.3	116
tt0024247	7.1	66
tt0024249	7.0	131
tt0024250	6.2	30
tt0024251	6.6	35
tt0024252	7.5	1521
tt0024253	7.1	18
tt0024254	6.5	65
tt0024255	6.9	11
tt0024256	5.6	52
tt0024257	6.8	706
tt0024258	6.5	507
tt0024262	7.0	1418
tt0024264	7.2	7743
tt0024266	5.7	317
tt0024267	6.5	69
tt0024269	6.9	302
tt0024270	6.2	35
tt0024271	5.8	25
tt0024274	7.8	35
tt0024275	6.5	82
tt0024276	6.2	218
tt0024277	6.4	14
tt0024279	6.6	554
tt0024280	6.6	47
tt0024281	6.6	132
tt0024282	6.0	9
tt0024283	5.6	21
tt0024285	7.6	1603
tt0024286	5.7	93
tt0024287	6.5	22
tt0024288	6.2	183
tt0024290	6.8	81
tt0024291	6.5	437
tt0024293	5.2	580
tt0024294	4.7	84
tt0024295	4.7	63
tt0024296	5.3	33
tt0024298	6.4	143
tt0024299	6.1	25
tt0024300	5.0	49
tt0024301	5.5	251
tt0024302	7.1	1639
tt0024304	4.6	18
tt0024307	6.5	557
tt0024308	6.4	218
tt0024310	7.3	129
tt0024311	5.8	31
tt0024314	6.9	1813
tt0024315	6.0	26
tt0024316	7.2	1502
tt0024317	5.3	21
tt0024318	6.9	20
tt0024320	5.5	320
tt0024323	6.1	358
tt0024325	6.2	344
tt0024326	6.5	25
tt0024327	6.2	304
tt0024329	6.9	520
tt0024330	6.4	397
tt0024331	5.9	370
tt0024332	6.6	381
tt0024333	6.8	105
tt0024334	7.0	1584
tt0024335	7.1	1403
tt0024336	5.6	65
tt0024337	6.4	47
tt0024339	6.6	543
tt0024340	6.6	54
tt0024344	6.1	55
tt0024345	6.0	25
tt0024346	7.0	32
tt0024348	6.9	122
tt0024349	5.2	8
tt0024351	7.3	98
tt0024352	6.9	152
tt0024353	6.4	3221
tt0024354	6.2	190
tt0024355	6.2	156
tt0024356	5.9	27
tt0024358	6.4	119
tt0024359	6.2	660
tt0024360	6.5	1670
tt0024361	7.5	289
tt0024362	4.5	16
tt0024363	5.7	24
tt0024364	6.4	37
tt0024365	6.3	138
tt0024366	6.2	26
tt0024367	6.0	86
tt0024368	6.8	6555
tt0024370	6.4	14
tt0024372	5.1	12
tt0024373	6.3	336
tt0024374	3.1	19
tt0024375	6.5	77
tt0024377	3.9	29
tt0024379	5.6	306
tt0024380	7.0	915
tt0024381	6.2	928
tt0024382	5.5	749
tt0024386	5.0	33
tt0024387	5.9	177
tt0024388	5.9	472
tt0024390	5.9	29
tt0024394	6.1	92
tt0024396	6.6	331
tt0024400	5.7	120
tt0024402	7.0	1104
tt0024403	5.9	634
tt0024404	7.4	672
tt0024405	5.0	397
tt0024409	5.8	22
tt0024411	6.7	528
tt0024413	5.2	184
tt0024414	6.3	698
tt0024416	6.5	93
tt0024418	7.3	402
tt0024419	5.5	22
tt0024420	5.6	162
tt0024421	6.1	841
tt0024422	6.3	76
tt0024424	6.1	48
tt0024426	6.4	1284
tt0024428	6.5	209
tt0024429	6.5	300
tt0024431	6.6	25
tt0024432	6.2	163
tt0024433	6.5	1512
tt0024434	5.2	56
tt0024435	6.8	1357
tt0024436	5.6	735
tt0024438	5.2	17
tt0024440	6.3	379
tt0024441	6.2	68
tt0024442	4.7	42
tt0024443	5.6	168
tt0024444	5.5	134
tt0024445	6.2	69
tt0024446	6.5	892
tt0024448	6.7	207
tt0024449	5.7	104
tt0024450	7.0	1724
tt0024451	6.6	1189
tt0024453	7.2	802
tt0024454	5.6	296
tt0024455	6.3	144
tt0024456	5.8	32
tt0024457	5.0	21
tt0024459	8.4	7
tt0024460	6.0	7
tt0024461	7.6	1850
tt0024462	5.7	55
tt0024463	5.8	79
tt0024464	5.9	19
tt0024465	6.6	721
tt0024467	7.6	17
tt0024470	7.1	182
tt0024471	6.7	1018
tt0024472	5.0	59
tt0024473	7.0	4726
tt0024475	6.3	1049
tt0024476	6.1	677
tt0024477	6.1	367
tt0024479	4.6	29
tt0024480	7.0	464
tt0024481	7.5	8434
tt0024482	4.9	21
tt0024484	6.6	881
tt0024486	5.4	51
tt0024487	5.2	39
tt0024490	5.1	14
tt0024491	4.2	29
tt0024493	6.4	19
tt0024494	6.3	40
tt0024496	6.0	354
tt0024499	6.0	23
tt0024500	5.4	1177
tt0024501	6.0	197
tt0024503	5.1	97
tt0024505	6.3	54
tt0024506	5.7	517
tt0024507	6.6	772
tt0024509	6.5	228
tt0024510	4.5	37
tt0024511	6.3	24
tt0024513	6.2	32
tt0024514	6.6	249
tt0024516	5.4	1357
tt0024517	6.0	15
tt0024518	6.5	105
tt0024519	6.9	27
tt0024520	6.5	8
tt0024523	6.2	54
tt0024524	6.1	217
tt0024527	7.1	46
tt0024528	7.0	8
tt0024531	6.9	20
tt0024532	5.2	63
tt0024534	7.0	347
tt0024535	7.3	12
tt0024536	4.6	23
tt0024537	6.5	353
tt0024538	6.4	1126
tt0024539	6.5	696
tt0024542	2.2	17
tt0024545	4.2	100
tt0024546	6.4	43
tt0024547	5.2	426
tt0024548	6.3	6842
tt0024549	5.9	526
tt0024550	6.3	34
tt0024551	2.8	17
tt0024553	5.8	170
tt0024554	5.3	1050
tt0024555	5.4	291
tt0024558	6.1	26
tt0024559	6.1	181
tt0024560	6.9	620
tt0024561	6.7	745
tt0024562	5.2	19
tt0024563	5.8	147
tt0024564	5.8	86
tt0024565	4.2	12
tt0024567	5.7	10
tt0024568	6.1	38
tt0024569	5.6	217
tt0024570	6.5	179
tt0024571	6.5	20
tt0024573	5.4	79
tt0024574	6.6	85
tt0024576	6.1	32
tt0024577	7.4	20
tt0024578	7.4	2154
tt0024579	6.3	34
tt0024580	5.6	131
tt0024581	6.5	146
tt0024582	6.9	38
tt0024586	6.2	117
tt0024589	5.6	57
tt0024590	6.3	306
tt0024592	5.4	473
tt0024593	5.6	5104
tt0024594	5.8	189
tt0024595	5.2	109
tt0024596	4.1	15
tt0024597	6.6	44
tt0024598	6.7	893
tt0024599	6.4	23
tt0024600	7.4	182
tt0024601	7.5	9418
tt0024602	7.2	18
tt0024605	5.6	507
tt0024606	6.3	10
tt0024608	5.1	27
tt0024609	6.0	251
tt0024610	6.7	1036
tt0024611	7.0	26
tt0024613	6.0	294
tt0024615	5.8	237
tt0024616	5.7	310
tt0024617	7.1	1773
tt0024619	5.9	75
tt0024620	6.9	493
tt0024622	5.9	66
tt0024625	5.6	1146
tt0024628	4.6	137
tt0024629	6.5	42
tt0024630	6.9	42
tt0024631	6.2	870
tt0024633	6.6	468
tt0024635	6.4	54
tt0024636	6.6	47
tt0024639	7.2	43
tt0024640	6.4	61
tt0024641	7.2	480
tt0024642	6.1	63
tt0024645	4.8	807
tt0024647	5.8	626
tt0024649	6.5	127
tt0024650	5.7	20
tt0024653	6.4	27
tt0024654	6.3	26
tt0024656	6.3	231
tt0024658	5.6	50
tt0024659	6.6	110
tt0024660	7.5	6522
tt0024662	5.0	52
tt0024663	5.3	483
tt0024664	6.4	478
tt0024665	6.0	109
tt0024668	7.1	153
tt0024669	5.7	32
tt0024670	5.1	25
tt0024671	6.5	21
tt0024672	6.9	518
tt0024673	5.3	16
tt0024674	6.3	651
tt0024675	5.9	1381
tt0024676	7.0	1006
tt0024679	5.6	390
tt0024680	6.4	150
tt0024681	5.1	72
tt0024683	6.1	86
tt0024684	6.7	994
tt0024685	6.7	769
tt0024686	3.8	6
tt0024687	5.3	8
tt0024688	4.2	8
tt0024689	5.7	75
tt0024690	8.1	31
tt0024694	6.9	48
tt0024696	7.0	205
tt0024697	6.8	94
tt0024698	7.8	20
tt0024699	4.4	30
tt0024700	6.3	65
tt0024701	6.9	768
tt0024702	5.1	24
tt0024703	6.2	79
tt0024704	6.8	532
tt0024706	6.9	1467
tt0024710	7.1	666
tt0024714	4.8	10
tt0024718	6.5	17
tt0024720	6.9	61
tt0024721	6.9	890
tt0024722	6.6	63
tt0024723	7.1	22
tt0024724	5.5	71
tt0024727	5.7	2958
tt0024728	6.6	196
tt0024730	6.6	13
tt0024734	5.5	12
tt0024736	6.9	579
tt0024740	4.7	31
tt0024742	6.5	239
tt0024743	6.1	11
tt0024744	5.7	160
tt0024747	5.8	1647
tt0024748	6.2	10
tt0024749	7.0	62
tt0024750	6.5	121
tt0024751	6.6	28
tt0024752	5.8	15
tt0024753	6.3	79
tt0024754	6.8	99
tt0024755	7.0	67
tt0024756	5.5	342
tt0024757	6.1	317
tt0024759	5.0	16
tt0024761	4.9	24
tt0024762	5.6	585
tt0024763	6.8	1112
tt0024765	7.2	44
tt0024766	5.6	76
tt0024767	6.3	26
tt0024768	5.4	227
tt0024769	6.4	345
tt0024770	6.1	468
tt0024771	6.1	316
tt0024772	7.5	2276
tt0024773	7.1	331
tt0024774	6.4	56
tt0024775	6.8	376
tt0024777	5.9	123
tt0024779	5.8	390
tt0024780	5.5	46
tt0024781	6.3	304
tt0024782	4.3	259
tt0024783	6.5	73
tt0024784	5.3	41
tt0024785	7.3	1267
tt0024786	6.8	517
tt0024787	4.8	574
tt0024789	6.9	44
tt0024791	5.8	24
tt0024792	6.5	1483
tt0024793	7.1	626
tt0024794	6.4	119
tt0024795	6.0	59
tt0024796	5.0	258
tt0024797	6.7	10
tt0024799	7.2	66
tt0024800	6.7	502
tt0024801	8.1	41
tt0024803	7.2	9207
tt0024805	5.1	1102
tt0024806	6.7	14
tt0024807	5.8	86
tt0024808	5.7	166
tt0024809	5.9	341
tt0024811	5.6	26
tt0024812	6.8	35
tt0024813	4.5	159
tt0024815	5.8	334
tt0024816	6.0	461
tt0024817	7.1	44
tt0024819	6.2	513
tt0024821	6.3	14
tt0024822	5.9	118
tt0024823	5.4	141
tt0024824	6.2	320
tt0024825	6.5	11
tt0024826	5.0	50
tt0024827	6.4	100
tt0024828	5.5	24
tt0024829	5.3	42
tt0024830	7.3	407
tt0024831	7.0	1418
tt0024832	6.0	88
tt0024833	5.9	74
tt0024834	5.1	63
tt0024836	5.8	8
tt0024838	6.3	195
tt0024839	5.2	52
tt0024843	5.9	9
tt0024844	7.7	17155
tt0024845	5.0	56
tt0024847	6.8	8
tt0024848	7.3	74
tt0024850	7.1	283
tt0024851	6.0	306
tt0024852	7.1	7338
tt0024853	7.0	132
tt0024854	6.4	1019
tt0024855	6.1	330
tt0024856	6.6	13
tt0024857	6.0	163
tt0024858	5.6	49
tt0024859	8.0	16
tt0024862	6.6	70
tt0024864	6.0	50
tt0024865	6.9	2073
tt0024866	5.4	274
tt0024867	6.2	256
tt0024868	5.9	317
tt0024869	5.6	15
tt0024870	6.1	214
tt0024872	6.1	32
tt0024873	6.3	891
tt0024874	6.2	52
tt0024875	5.6	63
tt0024876	6.6	7
tt0024877	6.4	160
tt0024878	6.3	138
tt0024879	6.2	139
tt0024880	6.2	388
tt0024881	6.5	157
tt0024882	7.1	441
tt0024883	5.9	126
tt0024886	6.9	2243
tt0024888	6.5	69
tt0024889	5.4	147
tt0024890	6.2	1043
tt0024891	5.2	49
tt0024892	6.2	222
tt0024893	4.8	122
tt0024894	6.9	12599
tt0024895	6.0	699
tt0024896	6.3	53
tt0024897	6.0	245
tt0024898	6.0	18
tt0024900	6.4	69
tt0024902	5.3	1716
tt0024903	6.6	368
tt0024904	7.1	101
tt0024906	6.2	1232
tt0024908	5.1	102
tt0024910	5.8	160
tt0024911	5.5	95
tt0024912	5.2	24
tt0024913	5.2	14
tt0024914	7.2	2410
tt0024915	6.1	733
tt0024916	6.7	1116
tt0024917	5.8	112
tt0024920	5.1	105
tt0024921	4.8	98
tt0024922	5.1	88
tt0024923	5.8	98
tt0024924	4.8	115
tt0024925	4.7	91
tt0024926	5.3	93
tt0024927	4.9	99
tt0024928	5.0	174
tt0024929	5.1	91
tt0024930	5.2	98
tt0024932	6.9	436
tt0024933	6.0	356
tt0024934	6.2	53
tt0024936	6.5	91
tt0024939	5.7	194
tt0024941	7.1	267
tt0024942	4.6	45
tt0024943	6.9	17
tt0024945	5.6	127
tt0024946	6.8	542
tt0024947	7.1	290
tt0024949	7.3	13
tt0024950	6.3	54
tt0024951	6.4	740
tt0024952	6.1	145
tt0024955	5.6	117
tt0024956	6.0	88
tt0024957	4.0	8
tt0024958	6.9	992
tt0024960	6.4	463
tt0024961	6.6	1352
tt0024962	6.3	711
tt0024963	6.3	1093
tt0024964	6.3	8
tt0024965	6.0	347
tt0024966	7.1	1413
tt0024967	7.2	13
tt0024968	6.9	2132
tt0024969	7.1	475
tt0024970	6.8	112
tt0024971	6.5	25
tt0024972	6.9	21
tt0024977	6.5	398
tt0024978	6.1	196
tt0024979	5.8	100
tt0024981	6.1	265
tt0024984	5.7	57
tt0024985	5.3	48
tt0024986	6.3	89
tt0024989	6.6	1168
tt0024991	6.8	4503
tt0024992	6.4	301
tt0024993	6.2	114
tt0024994	5.8	15
tt0024995	5.6	70
tt0024996	6.1	51
tt0024998	6.9	55
tt0024999	6.0	13
tt0025000	5.9	45
tt0025003	6.8	14
tt0025004	7.4	3148
tt0025005	7.5	32
tt0025006	4.8	74
tt0025007	7.0	26
tt0025008	7.2	23
tt0025009	7.1	569
tt0025010	6.3	73
tt0025011	5.6	183
tt0025012	6.5	117
tt0025014	5.9	70
tt0025015	6.2	98
tt0025016	6.3	79
tt0025017	6.0	108
tt0025019	5.7	360
tt0025020	4.2	6
tt0025021	7.1	73
tt0025022	6.0	44
tt0025023	6.2	6
tt0025024	6.0	43
tt0025025	5.6	211
tt0025026	7.2	29
tt0025027	5.8	23
tt0025028	7.0	2332
tt0025029	6.8	295
tt0025030	5.4	27
tt0025031	6.0	334
tt0025032	5.5	63
tt0025034	6.3	572
tt0025035	6.6	105
tt0025036	6.5	128
tt0025037	6.9	2355
tt0025038	5.9	359
tt0025039	6.1	332
tt0025040	6.5	185
tt0025041	5.7	84
tt0025043	6.1	230
tt0025046	6.4	196
tt0025048	6.8	20
tt0025050	6.0	57
tt0025051	5.8	173
tt0025054	5.3	31
tt0025055	6.9	522
tt0025057	6.2	58
tt0025059	6.2	40
tt0025060	6.4	38
tt0025061	6.6	34
tt0025062	7.0	668
tt0025064	6.8	325
tt0025066	4.7	263
tt0025067	5.0	9
tt0025068	6.1	454
tt0025069	6.3	740
tt0025071	7.1	490
tt0025072	4.4	37
tt0025073	6.1	147
tt0025074	5.7	22
tt0025075	3.3	148
tt0025076	6.5	468
tt0025077	6.6	38
tt0025078	6.6	19
tt0025079	5.8	39
tt0025080	7.0	11
tt0025082	5.0	39
tt0025084	5.3	88
tt0025085	7.3	53
tt0025087	6.4	25
tt0025090	4.0	26
tt0025091	6.9	1830
tt0025092	6.4	87
tt0025094	6.6	622
tt0025095	6.4	52
tt0025097	6.4	6
tt0025100	6.9	405
tt0025101	6.6	1941
tt0025102	5.5	16
tt0025103	7.1	40
tt0025106	6.3	8
tt0025110	6.6	21
tt0025111	6.2	41
tt0025112	5.6	15
tt0025114	4.4	61
tt0025115	5.9	50
tt0025116	6.6	20
tt0025117	6.5	588
tt0025118	5.9	202
tt0025119	6.1	271
tt0025121	7.3	214
tt0025123	5.6	35
tt0025124	5.6	815
tt0025125	5.2	49
tt0025126	6.6	867
tt0025127	7.0	14
tt0025128	5.3	25
tt0025129	6.5	1723
tt0025130	7.3	209
tt0025131	7.0	17
tt0025132	6.4	1538
tt0025133	6.1	120
tt0025134	6.2	693
tt0025136	7.2	90
tt0025137	4.9	13
tt0025138	6.0	35
tt0025139	7.4	16
tt0025140	5.0	18
tt0025141	6.2	136
tt0025143	4.4	110
tt0025144	6.5	22
tt0025146	5.2	20
tt0025148	6.2	6
tt0025150	7.8	17
tt0025151	6.5	222
tt0025152	5.9	71
tt0025153	6.8	783
tt0025155	5.7	16
tt0025157	6.4	10
tt0025158	6.2	27
tt0025161	6.5	1123
tt0025162	6.8	74
tt0025163	6.4	649
tt0025164	7.4	8414
tt0025165	6.3	175
tt0025166	6.3	103
tt0025167	6.4	10
tt0025169	5.6	598
tt0025170	4.9	171
tt0025171	3.2	11
tt0025172	5.4	170
tt0025173	6.6	1344
tt0025174	5.4	46
tt0025176	5.9	187
tt0025177	5.5	122
tt0025178	6.2	62
tt0025181	5.9	68
tt0025184	6.6	1278
tt0025185	7.6	1501
tt0025186	4.9	40
tt0025187	4.8	132
tt0025188	4.5	109
tt0025189	6.7	259
tt0025190	6.1	264
tt0025191	6.6	276
tt0025192	5.9	122
tt0025193	6.0	274
tt0025194	5.2	136
tt0025196	6.8	115
tt0025198	7.2	422
tt0025199	4.6	27
tt0025200	7.1	1899
tt0025201	6.5	34
tt0025202	6.2	220
tt0025203	5.4	26
tt0025204	5.2	328
tt0025206	4.9	112
tt0025207	6.7	85
tt0025210	5.5	78
tt0025211	7.0	1117
tt0025212	6.7	17
tt0025213	7.0	351
tt0025214	6.5	515
tt0025215	7.1	26
tt0025216	5.4	8
tt0025217	5.6	79
tt0025219	6.6	305
tt0025220	5.1	40
tt0025221	6.1	138
tt0025222	5.7	174
tt0025223	6.3	160
tt0025226	6.3	673
tt0025227	5.4	1250
tt0025228	7.1	939
tt0025230	6.0	91
tt0025231	5.4	19
tt0025232	6.0	14
tt0025234	6.9	43
tt0025236	5.9	47
tt0025237	5.5	31
tt0025238	6.2	1135
tt0025239	6.6	173
tt0025240	6.5	22
tt0025241	6.4	14
tt0025244	6.3	48
tt0025245	7.0	16
tt0025246	7.2	6
tt0025247	6.2	9
tt0025248	7.2	213
tt0025249	7.8	271
tt0025250	6.9	585
tt0025251	6.9	865
tt0025254	6.4	535
tt0025256	6.0	182
tt0025257	4.4	6
tt0025258	6.4	21
tt0025259	5.9	39
tt0025260	5.8	199
tt0025261	7.8	8
tt0025262	4.9	62
tt0025263	6.0	1042
tt0025264	6.4	47
tt0025265	3.8	7
tt0025267	6.2	263
tt0025268	7.1	194
tt0025269	6.4	89
tt0025270	5.3	134
tt0025271	4.8	381
tt0025272	6.5	1278
tt0025273	6.1	1125
